GSRN,mean_power,std_power,cv,zero_ratio,ramp_mean,ramp_std,mean_power_scaled,std_power_scaled,cv_scaled,ramp_mean_scaled,ramp_std_scaled
570714700000004469,5.035375987180956,19.342233803349103,3.841269023920061,0.8864598832551219,-0.013859890109890109,4.814227976008261,-1.005251675469334,-0.9569802296620478,0.07049313534310189,-1.258005858327365,-1.0188502575152998
570714700000004476,0.049655488153828545,1.2909514559993027,25.998162620011772,0.9979397962687422,7.942873058501864e-22,0.4323764834826284,-1.0849502695862996,-1.2004360101848481,3.710029226838405,-0.2679265401178291,-1.1933121119437744
570714700000004513,76.7097275952844,104.30094534013858,1.359683427510311,0.1819846629277784,0.004680975274725291,35.03913933032525,0.14048945833982868,0.18884913754837698,-0.3371371266833998,0.06645827619818256,0.18454380862432296
570714700000004568,7.915500743962458,23.97281137294847,3.0285906284872395,0.837014993704933,-0.010599816849816856,7.755007873358424,-0.9592118114132272,-0.894528108267819,-0.06299905922509208,-1.0251229793828034,-0.9017641547040036
570714700000004575,25.077983289458622,67.39573215877405,2.6874462503969943,0.7048185876158864,0.04708676739926743,22.79661027372977,-0.6848631529395094,-0.30888766073224744,-0.11903612376599758,3.095710126098664,-0.3028881195803127
570714700000004605,131.14731681355158,164.23747814759213,1.2523129114496783,0.2245622067071077,0.004800022893773026,55.43114994946892,1.010694542772336,0.9972069647479137,-0.35477402450350215,0.07496242627200918,0.9964444388052847
570714700000004810,26.0019171340277,36.35046309365492,1.3979916521649276,0.23738125214604555,-0.0007005494505494462,12.189223901239773,-0.6700937272399324,-0.7275919979838653,-0.330844540332027,-0.3179701924752979,-0.7252174249756641
570714700000004964,2.1656810117889433,5.350971006746697,2.4708029380220546,0.4336728854297814,-0.0008544611686602214,2.291470244981675,-1.0511248155957995,-1.1456789458586036,-0.15462239180263088,-0.3289648546063372,-1.1192929568581267
570714700000005060,5.240044809431155,7.987079647268879,1.5242388066784365,0.23028499484949067,0.0007766267956275428,3.4150895140585136,-1.001979968321671,-1.1101260209044685,-0.31010692775525545,-0.21244831321836122,-1.0745564563881564
570714700000005213,97.78562435618633,122.24145415084966,1.2500963710737523,0.21906833009042007,0.002255036630036674,42.19023017362782,0.4773954966799164,0.4308109268242004,-0.35513811790231065,-0.10683831275799892,0.46926194018061546
570714700000106682,155.41233569875246,194.9810185347176,1.25460451809092,0.12590133913242532,-0.005808264652014501,64.39129248345947,1.3985798828650056,1.4118419184846345,-0.3543976005683445,-0.6828391159789851,1.3531893182449197
570714700000106699,147.572663614513,192.70041672439154,1.3058002207492883,0.14753347831063293,-0.007029647435897468,65.63246553736738,1.2732598125614603,1.3810836774294688,-0.345988091051746,-0.7700884249094222,1.402606180733479
570714700000106958,34.41865194002518,48.38517268423472,1.4057834911299354,0.21735149364770517,0.005558150183150196,15.523517854990668,-0.5355490949798156,-0.5652811127868371,-0.3295646371267659,0.12911914352094148,-0.5924637003518877
570715000000107078,137.6632841936592,165.34707199487065,1.201097830575268,0.14444317271374613,0.012300709706959824,55.87627059920995,1.1148547016917778,1.0121719423575044,-0.3631867171250051,0.6107729433268317,1.0141667587265992
571313174116253585,166.62075449238867,200.59414082113142,1.2038964859584445,0.15829232001831292,0.01765396062271062,68.28291138755694,1.5777506206352623,1.4875455189886415,-0.362727004339431,0.9931816763577709,1.5081327370020037
