n_clients,k_global,crounds,silhouette
10,6,5,0.3945695573726124
10,6,6,0.39585040049072096
10,6,7,0.39049637431297063
10,6,8,0.3891591202409062
10,6,9,0.3777874366642064
10,7,3,0.29353227072663424
10,7,4,0.39272747773195454
10,7,5,0.2837241848595703
10,7,6,0.3929148815195978
10,7,7,0.37718974207075373
10,7,8,0.3709867965696114
10,7,9,0.38187016399750673
11,4,3,0.3800192587119741
11,4,4,0.3806556108256702
11,4,5,0.3805654907757987
11,4,6,0.38091669041967113
11,4,7,0.3807760143860589
11,4,8,0.3807760143860589
11,4,9,0.3807760143860589
11,5,3,0.3893423016998109
11,5,4,0.38430480566085196
11,5,5,0.38227432234680786
11,5,6,0.3822945553221106
11,5,7,0.39084243196314544
11,5,8,0.3842557098068586
11,5,9,0.3822563650182564
11,6,3,0.3145680284325662
11,6,4,0.32499230463484935
11,6,5,0.39575773305171896
11,6,6,0.36946978586487284
11,6,7,0.3364625400909038
11,6,8,0.39068914256136367
11,6,9,0.37869499981179106
11,7,3,0.34542688989660986
11,7,4,0.388666290183868
11,7,5,0.31477256517650865
11,7,6,0.37948479016496844
11,7,7,0.37810297837002216
11,7,8,0.311940947858817
11,7,9,0.38725246374333583
12,4,3,0.29741693947259573
12,4,4,0.30089453513631575
12,4,5,0.24215887573595127
12,4,6,0.27508521638005423
12,4,7,0.3619150119939568
12,4,8,0.3690659020536268
12,4,9,0.3743612414890418
12,5,3,0.3817584389791003
12,5,4,0.39084243196314544
12,5,5,0.3916979981171484
12,5,6,0.38318678447855453
12,5,7,0.38164352786231936
12,5,8,0.3822563650182564
12,5,9,0.3802242313276371
12,6,3,0.3902378016892935
12,6,4,0.3892132815391225
12,6,5,0.38961896849103483
12,6,6,0.38961896849103483
12,6,7,0.39302678789074225
12,6,8,0.38961896849103483
12,6,9,0.39302678789074225
12,7,3,0.31236402338224467
12,7,4,0.39155660011641036
12,7,5,0.3833964408011718
12,7,6,0.3821623285709202
12,7,7,0.3821359177416783
12,7,8,0.30582384437503474
12,7,9,0.33627810675099096
13,4,3,0.3603177171787889
13,4,4,0.38057785552754275
13,4,5,0.38222348765949343
13,4,6,0.38160585637866196
13,4,7,0.3813711480574637
13,4,8,0.38120981892117156
13,4,9,0.37955951248761605
13,5,3,0.38543047645215733
13,5,4,0.390122432409851
13,5,5,0.3722698819214083
13,5,6,0.37963344319368647
13,5,7,0.3915336269995024
13,5,8,0.38302286343888164
13,5,9,0.38159674832444784
13,6,3,0.3781652375022651
13,6,4,0.3117903329067099
13,6,5,0.39319248759676906
13,6,6,0.3901480002375443
13,6,7,0.3720248318014185
13,6,8,0.3852064851414148
13,6,9,0.39655090932071235
13,7,3,0.3106485634232555
13,7,4,0.3100809368517139
13,7,5,0.38761499277100986
13,7,6,0.3261143518609348
13,7,7,0.33459717706644615
13,7,8,0.38411303659292473
13,7,9,0.31696285671737523
14,4,3,0.38057785552754275
14,4,4,0.38206430074663045
14,4,5,0.3806556108256702
14,4,6,0.38026850098146964
14,4,7,0.38026850098146964
14,4,8,0.38026850098146964
14,4,9,0.38026850098146964
14,5,3,0.3844343295875749
14,5,4,0.36252919940613065
14,5,5,0.38264616042425775
14,5,6,0.38158989153335104
14,5,7,0.3822945553221106
14,5,8,0.39031696678633937
14,5,9,0.38398333662240686
14,6,3,0.3894105970343133
14,6,4,0.3604211716937026
14,6,5,0.2941013726444967
14,6,6,0.2966532212766819
14,6,7,0.3877694205093858
14,6,8,0.38971367481466584
14,6,9,0.38858951326672814
14,7,3,0.3779104918606986
14,7,4,0.3855787082063197
14,7,5,0.3823608826002727
14,7,6,0.36303945518035585
14,7,7,0.35684373586718404
14,7,8,0.3950218418468596
14,7,9,0.38543385966105614
