GSRN,residual_mse,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,fft_0,fft_1,fft_2,fft_3,fft_4
570714700000000355,0.036534475545224106,0.19021177156177155,0.18168414918414919,0.19688242424242425,0.16933646464646465,0.2139860606060606,0.23540383838383835,0.20771266233766233,0.20679424242424244,0.23448664772727273,0.2045121212121212,0.1500691919191919,0.1737103896103896,0.18617297979797978,0.23870747474747475,0.26565757575757576,0.22613267045454544,0.2103774621212121,0.1485625874125874,0.17998904428904428,0.17026060606060606,0.17047092803030303,0.18847679924242425,0.21417181818181819,0.19946017316017314,4.763230083111333,0.13289768995159604,0.13240353854340173,0.34021759866755513,0.12767766891192622
570714700000000362,0.034288262809504165,0.17956247086247085,0.17647517482517483,0.19331939393939393,0.1785787878787879,0.20765757575757574,0.23115040404040404,0.18824372294372296,0.19905959595959596,0.21640625,0.19650782828282828,0.1405581818181818,0.1635448051948052,0.1858469696969697,0.24081454545454545,0.2650210338680927,0.2204693181818182,0.20356164772727275,0.13580722610722612,0.17720606060606062,0.1571904428904429,0.15970833333333334,0.18714403409090907,0.20708818181818184,0.19582738095238095,4.606749366230176,0.12014413780576302,0.1845424787464884,0.33833624879760754,0.14500024188348945
570714700000000379,0.03001618328032815,0.1471106153846154,0.16209969230769233,0.14298760000000002,0.15979400000000002,0.16385253333333333,0.1879716,0.17016514285714285,0.17220266666666667,0.197115,0.1698908888888889,0.12983573333333334,0.1333467142857143,0.16501166666666667,0.2304405333333333,0.22301670588235295,0.21002525,0.170218375,0.1235033846153846,0.12518246153846155,0.1331527692307692,0.15778475,0.16068025,0.1927032,0.16450385714285715,3.992595390467212,0.1355100343815961,0.13557152498325914,0.36134443738241034,0.1841921315071096
570714700000003585,0.03788306318148805,0.14510692307692308,0.1333923076923077,0.20091833333333334,0.17767499999999997,0.185842,0.23577266666666666,0.16957392857142858,0.18516466666666667,0.21711750000000002,0.20304166666666668,0.129085,0.13345642857142856,0.13215,0.20927733333333334,0.2196708823529412,0.1843509375,0.1626653125,0.10610653846153847,0.12572846153846154,0.1098946153846154,0.1405575,0.16985999999999998,0.20836933333333332,0.17964678571428574,4.064424121363929,0.2663331918706251,0.09452423456173985,0.3561024428252061,0.2564967083312552
570714700000004469,0.0040417295034135105,0.0024615384615384616,0.0005641025641025642,0.037599999999999995,0.026711111111111113,0.02871111111111111,0.03688888888888889,0.0,0.0,0.0,0.0,0.0034222222222222223,0.00580952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.016923076923076923,0.03720833333333333,0.029124999999999998,0.04404444444444444,0.050571428571428566,0.3320407814407814,0.2008956888941914,0.0363470682144976,0.1154106111395616,0.090803343730034
570714700000004476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570714700000004513,0.025322530329248038,0.12771916083916085,0.12521244755244754,0.14972242424242424,0.15115466666666666,0.14055066666666666,0.16825733333333334,0.13779597402597402,0.1339278787878788,0.14219375,0.1534013131313131,0.11769066666666667,0.12729,0.12354121212121211,0.19110836363636363,0.20984545454545453,0.15468454545454546,0.13859738636363636,0.08660013986013985,0.08790839160839162,0.09791958041958042,0.12960806818181816,0.15874375,0.19188363636363634,0.1406516883116883,3.386008498778998,0.08638734786243472,0.1866989815720057,0.3344274286703436,0.22348425209466738
570714700000004520,0.032812010584926894,0.14319866666666667,0.1318396923076923,0.14687182222222223,0.13914800000000002,0.1522329777777778,0.16630417777777778,0.1924985714285714,0.18663786666666665,0.21960133333333332,0.2022874074074074,0.1502183111111111,0.12893380952380953,0.15509855555555555,0.23347111111111113,0.22758925490196077,0.18034966666666666,0.161188,0.10322738461538461,0.10827066666666668,0.09649394871794872,0.08479433333333333,0.15089941666666667,0.16373395555555556,0.10628809523809524,3.7311770252519807,0.4367750759173088,0.11271387033689213,0.35925663749675046,0.22607473423796876
570714700000004568,0.01170735425332241,0.06418803418803419,0.0401965811965812,0.07535555555555556,0.05942962962962963,0.03102962962962963,0.025485185185185184,0.012067460317460319,0.012003703703703704,0.05113888888888889,0.04347530864197531,0.03131111111111111,0.07097222222222221,0.07503240740740742,0.07135185185185185,0.07150000000000001,0.06309722222222222,0.05896180555555555,0.058055555555555555,0.07785042735042734,0.06022649572649573,0.041281250000000005,0.08014583333333333,0.08594444444444445,0.03691666666666666,1.297017270383937,0.21314442359706698,0.14833817594899462,0.07039018349674632,0.05674067563002457
570714700000004575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
