GSRN,residual_mse,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,fft_0,fft_1,fft_2,fft_3,fft_4
570714700000003240,0.021225538705944864,0.06406153846153846,0.07346666666666667,0.1628711111111111,0.15051555555555557,0.16878222222222222,0.17915555555555557,0.13174285714285713,0.13405333333333333,0.12664166666666665,0.13645185185185185,0.11922666666666666,0.11060952380952381,0.13985555555555554,0.1719377777777778,0.17567843137254902,0.15065,0.13306666666666667,0.07938461538461539,0.09131282051282051,0.07345641025641025,0.0728,0.11878333333333334,0.16785777777777777,0.12463809523809523,3.0570000329191505,0.26425688175270934,0.21704459347977323,0.3119495523814006,0.2334953501364355
570714700000003257,0.019220271217821838,0.05415384615384615,0.06675897435897436,0.1576088888888889,0.1433511111111111,0.15896000000000002,0.15952,0.12285714285714286,0.13621333333333335,0.12256666666666667,0.13012592592592592,0.11897777777777778,0.1121047619047619,0.1368777777777778,0.1630933333333333,0.17065882352941175,0.15606666666666666,0.129025,0.0836,0.09306666666666666,0.07896410256410256,0.07758333333333334,0.11988333333333334,0.15578666666666668,0.11544761904761905,2.9632517518973405,0.24163499359726087,0.1896150252106144,0.2784638834247534,0.23599074236892412
570714700000003264,0.023747328021332864,0.11066666666666668,0.10741538461538461,0.20043555555555556,0.19510222222222223,0.20670222222222223,0.20404444444444444,0.14295238095238094,0.1415377777777778,0.16084166666666666,0.1673111111111111,0.16038222222222223,0.13171428571428573,0.1541888888888889,0.20623111111111112,0.17983529411764707,0.16198333333333334,0.15495833333333334,0.10434871794871795,0.13855384615384614,0.10967179487179488,0.09590833333333333,0.13379166666666667,0.20170666666666665,0.1735904761904762,3.743874402786756,0.23536765270541082,0.21798010798241188,0.2075190921502222,0.23445042835419755
570714700000003271,0.023508803752249622,0.12815384615384615,0.11451282051282052,0.20465777777777777,0.20515555555555556,0.21581333333333333,0.2212,0.15398095238095239,0.15009777777777777,0.171425,0.18112592592592594,0.16094222222222224,0.13328571428571429,0.15213333333333334,0.20491555555555555,0.19614901960784314,0.18314166666666665,0.17451666666666668,0.12634871794871794,0.15577435897435896,0.13047179487179486,0.12404166666666666,0.17135,0.22254222222222222,0.18765714285714288,4.069393071296895,0.14655611763264748,0.16847299421640102,0.2367970851764226,0.2815348025458092
570714700000003288,0.023407083325704018,0.10187692307692307,0.1145948717948718,0.2065066666666667,0.21054222222222221,0.23136,0.22829333333333332,0.16770476190476188,0.16855111111111112,0.18101666666666666,0.17485185185185184,0.13779555555555556,0.12219047619047618,0.14395555555555556,0.19911111111111113,0.19579607843137253,0.18132500000000001,0.17381666666666667,0.12856410256410256,0.15466666666666667,0.12226666666666666,0.12500833333333333,0.17074166666666665,0.2088088888888889,0.17593333333333333,4.025278510258804,0.21236863968079103,0.23832180921627083,0.27841487012804894,0.28156058006850315
570714700000003295,0.020882426633524787,0.07671794871794871,0.09304615384615385,0.19311111111111112,0.19062222222222222,0.20704,0.19929777777777777,0.14607619047619047,0.14187555555555556,0.163325,0.15092592592592594,0.1268711111111111,0.10864761904761903,0.13342222222222225,0.18075555555555553,0.16390588235294118,0.15034166666666665,0.1386,0.09653333333333333,0.12448205128205127,0.08653333333333334,0.08108333333333333,0.12601666666666667,0.18232888888888887,0.15001904761904764,3.4115785970456556,0.304601487241216,0.2348727150254372,0.23742202860709685,0.2540517336165038
570714700000003301,0.025343884157219068,0.10973333333333334,0.14348717948717948,0.21882666666666667,0.20418666666666666,0.20096,0.22072,0.18504761904761904,0.17524444444444445,0.16944166666666668,0.18217037037037037,0.12064000000000001,0.10908571428571427,0.12812222222222222,0.1821422222222222,0.20021960784313725,0.17369166666666666,0.16036666666666666,0.11678974358974359,0.1368923076923077,0.12588717948717948,0.13067499999999999,0.17294166666666666,0.2101688888888889,0.16403809523809523,3.941478928152458,0.2628896392950613,0.21024607790324942,0.27278308538090246,0.2628176903739431
570714700000003318,0.029170715046237472,0.12741538461538462,0.1689846153846154,0.2501422222222222,0.24109333333333333,0.23608888888888888,0.24869333333333332,0.21361904761904763,0.19829333333333335,0.20805,0.20754074074074072,0.15952888888888891,0.14736190476190478,0.17037777777777777,0.22298666666666664,0.22673725490196078,0.19399166666666667,0.18876666666666667,0.13967179487179487,0.1637846153846154,0.15648205128205125,0.15393333333333334,0.208875,0.24348444444444445,0.18977142857142856,4.6656743936891,0.2746741547972939,0.1868608634998683,0.2825679267452943,0.2749686112607004
570714700000003349,0.026652838112656268,0.10604102564102565,0.10342564102564103,0.21122666666666667,0.19113777777777777,0.20177777777777778,0.19368000000000002,0.14455238095238096,0.13844444444444445,0.15345833333333334,0.17295555555555556,0.16435555555555553,0.12493333333333333,0.1437,0.20668444444444445,0.19243137254901962,0.17265,0.14209166666666667,0.10395897435897436,0.13025641025641027,0.11693333333333333,0.11000833333333333,0.15874166666666667,0.22853333333333334,0.1786952380952381,3.7906732651009123,0.17152203130249788,0.1823532156594412,0.26613033763198024,0.303551716227302
570714700000003356,0.02583381452259409,0.11333333333333334,0.09962051282051282,0.19406222222222222,0.18188444444444446,0.18030222222222222,0.17148444444444444,0.14234285714285713,0.1386488888888889,0.1529,0.1686888888888889,0.16360000000000002,0.11946666666666665,0.1401888888888889,0.20542222222222223,0.18991372549019608,0.16548333333333332,0.14050833333333335,0.10156923076923077,0.12115897435897435,0.10455384615384615,0.10604166666666666,0.14954166666666666,0.22191111111111111,0.17886666666666667,3.6514941467356175,0.15261499415997845,0.18878881353166047,0.252287604079765,0.27383463478996994
570714700000003363,0.025399209692525765,0.09955897435897436,0.09912820512820512,0.19482666666666665,0.1883466666666667,0.17757333333333333,0.1654311111111111,0.13483809523809523,0.13820444444444444,0.14285,0.13912592592592593,0.10602666666666667,0.09432380952380952,0.09615555555555555,0.17563555555555554,0.16297254901960784,0.13303333333333334,0.11532500000000001,0.06976410256410256,0.06724102564102565,0.09118974358974359,0.10980833333333333,0.09664166666666667,0.15032888888888887,0.1605809523809524,3.1089106055926647,0.3281896278936654,0.23666491981240081,0.22607815555414182,0.2507016149098653
