n_clients,k_global,crounds,silhouette
8,7,6,0.3410907932042689
8,7,7,0.3309487994402683
8,7,8,0.33668903831004393
8,7,9,0.3221302949778123
8,8,3,0.34361481607971706
8,8,4,0.35188102129316773
8,8,5,0.3508987999571811
8,8,6,0.3515546676490391
8,8,7,0.3534746493274303
8,8,8,0.3467888023146444
8,8,9,0.35003816483703787
8,9,3,0.32389636336553845
8,9,4,0.3240483401872589
8,9,5,0.32183756922897777
8,9,6,0.3159999055905333
8,9,7,0.26131773756214965
8,9,8,0.30890396636442385
8,9,9,0.31626144921429555
9,3,3,0.2977115127556001
9,3,4,0.29571821309452506
9,3,5,0.2945140071586967
9,3,6,0.29571821309452506
9,3,7,0.2945140071586967
9,3,8,0.29571821309452506
9,3,9,0.2945140071586967
9,4,3,0.5139323292893574
9,4,4,0.5113891013410394
9,4,5,0.5113891013410394
9,4,6,0.4673660158310835
9,4,7,0.3463326098746145
9,4,8,0.355365598166825
9,4,9,0.5139323292893574
9,5,3,0.3013802301353026
9,5,4,0.3776030355557113
9,5,5,0.30198894485550737
9,5,6,0.2978717609631117
9,5,7,0.30372029605486084
9,5,8,0.3065090236709491
9,5,9,0.3776030355557113
9,6,3,0.33445814806880964
9,6,4,0.34762970244438707
9,6,5,0.36292898132382617
9,6,6,0.36463995551888406
9,6,7,0.3693747885347997
9,6,8,0.3653849965317094
9,6,9,0.3505571028895323
9,7,3,0.37363336021799876
9,7,4,0.3729097843725703
9,7,5,0.36418368434401505
9,7,6,0.372958475311773
9,7,7,0.3729097843725703
9,7,8,0.36418368434401505
9,7,9,0.3443443842881117
9,8,3,0.3455363957900388
9,8,4,0.3492598057526118
9,8,5,0.3539010158947295
9,8,6,0.2918548189784296
9,8,7,0.35436394728971293
9,8,8,0.3470590176100653
9,8,9,0.3486023002569294
9,9,3,0.3371530732852997
9,9,4,0.31883099308531254
9,9,5,0.3361434591943549
9,9,6,0.34294394420804913
9,9,7,0.27907338602035375
9,9,8,0.32274435311770333
9,9,9,0.3412533795140041
