n_clients,k_global,crounds,silhouette
6,9,6,0.49686877643845195
6,9,7,0.5015200027417714
6,9,8,0.5033756191657461
6,9,9,0.7357892398492738
7,3,3,0.7521563151210526
7,3,4,0.7491200935373299
7,3,5,0.7352242131533607
7,3,6,0.7592425992906692
7,3,7,0.7592425992906692
7,3,8,0.7537248414829198
7,3,9,0.7521563151210526
7,4,3,0.7499832130775107
7,4,4,0.7574522305241551
7,4,5,0.7457869867246604
7,4,6,0.759568143538211
7,4,7,0.7051866543242117
7,4,8,0.7071518985943852
7,4,9,0.7113481265362235
7,5,3,0.7290428978295957
7,5,4,0.7396443713582675
7,5,5,0.7284878376119931
7,5,6,0.7147162173045271
7,5,7,0.7391089983630078
7,5,8,0.7489425319692014
7,5,9,0.494715894028357
7,6,3,0.7369689540890062
7,6,4,0.7276510393814928
7,6,5,0.7375043270842658
7,6,6,0.7394650964919367
7,6,7,0.7286608972795936
7,6,8,0.5110441523418059
7,6,9,0.7276510393814928
7,7,3,0.7399850322913966
7,7,4,0.5272974592707613
7,7,5,0.737325052217935
7,7,6,0.7407258102018898
7,7,7,0.7366839263746207
7,7,8,0.737325052217935
7,7,9,0.7299851445392249
7,8,3,0.7353126551963569
7,8,4,0.40816771501400795
7,8,5,0.4598980828818627
7,8,6,0.7412385536491545
7,8,7,0.7412385536491545
7,8,8,0.531620554384913
7,8,9,0.738585765927888
7,9,3,0.6819801032833319
7,9,4,0.6960517952683941
7,9,5,0.7019182271350098
7,9,6,0.7446595676743383
7,9,7,0.7446595676743383
7,9,8,0.7341415245171926
7,9,9,0.7463044762092497
8,3,3,0.7521563151210526
8,3,4,0.7352242131533607
8,3,5,0.7537248414829198
8,3,6,0.7491200935373299
8,3,7,0.7592425992906692
8,3,8,0.7491200935373299
8,3,9,0.7521563151210526
8,4,3,0.7345948040006857
8,4,4,0.7113481265362235
8,4,5,0.7613438186086867
8,4,6,0.7115899822472244
8,4,7,0.7113481265362235
8,4,8,0.7113481265362235
8,4,9,0.7113481265362235
8,5,3,0.7290428978295957
8,5,4,0.7147162173045271
8,5,5,0.721358632340785
8,5,6,0.7398306754967388
8,5,7,0.7619134733364449
8,5,8,0.4133157846907027
8,5,9,0.7695974510189063
8,6,3,0.7421250765653983
8,6,4,0.7306029328108329
8,6,5,0.7369689540890062
8,6,6,0.7198440856488909
8,6,7,0.5120447254443148
8,6,8,0.7388239706486222
8,6,9,0.7298543519317262
8,7,3,0.731468534744862
8,7,4,0.731468534744862
8,7,5,0.7366839263746207
8,7,6,0.737325052217935
8,7,7,0.4733222854993787
8,7,8,0.7366839263746207
8,7,9,0.737325052217935
8,8,3,0.7412385536491545
8,8,4,0.4384084666480629
8,8,5,0.6071726805610902
8,8,6,0.7353126551963569
8,8,7,0.7412385536491545
8,8,8,0.7412385536491545
8,8,9,0.7412385536491545
8,9,3,0.4732992601655465
8,9,4,0.6939711200204439
8,9,5,0.7446595676743383
8,9,6,0.6761136714167164
8,9,7,0.2575659309920416
8,9,8,0.7463044762092497
8,9,9,0.7360810692818522
9,3,3,0.7491200935373299
9,3,4,0.7521563151210526
9,3,5,0.7291086009135891
9,3,6,0.7491200935373299
9,3,7,0.7521563151210526
9,3,8,0.7291086009135891
9,3,9,0.7521563151210526
9,4,3,0.759568143538211
9,4,4,0.7111289942060014
9,4,5,0.7224494832354665
9,4,6,0.7113481265362235
9,4,7,0.7113481265362235
9,4,8,0.7345948040006857
9,4,9,0.7306608112939653
9,5,3,0.7391089983630078
9,5,4,0.7048336659046233
9,5,5,0.7290428978295957
9,5,6,0.7290428978295957
9,5,7,0.3090946391323481
9,5,8,0.751203262736626
9,5,9,0.4815816981032498
9,6,3,0.7269970002507792
9,6,4,0.49727751129917325
9,6,5,0.7369689540890062
9,6,6,0.7276510393814928
9,6,7,0.7286608972795936
9,6,8,0.7293065696332534
9,6,9,0.7240285477641157
9,7,3,0.729493036197693
9,7,4,0.7418565373829341
9,7,5,0.737325052217935
9,7,6,0.737325052217935
9,7,7,0.731468534744862
9,7,8,0.731468534744862
9,7,9,0.7455185879183986
9,8,3,0.7412385536491545
9,8,4,0.7263246786855043
9,8,5,0.7397164931089325
9,8,6,0.7412385536491545
9,8,7,0.738585765927888
9,8,8,0.7397164931089325
9,8,9,0.495462209676988
9,9,3,0.7019182271350098
9,9,4,0.26861935057144637
9,9,5,0.7390883896154832
9,9,6,0.7463044762092497
9,9,7,0.7446595676743383
9,9,8,0.7390883896154832
9,9,9,0.7360810692818522
