GSRN,mean_power,std_power,cv,zero_ratio,ramp_mean,ramp_std,mean_power_scaled,std_power_scaled,cv_scaled,ramp_mean_scaled,ramp_std_scaled
570714700000004810,26.0019171340277,36.35046309365492,1.3979916521649276,0.23738125214604555,-0.0007005494505494462,12.189223901239773,-0.6833221673988515,-0.7717908058498962,-0.07521294783654428,0.21882469921426617,-0.7384712695078745
570714700000004940,34.223479226279046,47.29416536313848,1.3819216056450188,0.26759757353782765,-0.0042912087912087915,15.537919551456698,-0.6540698087911186,-0.7297613493718819,-0.07921069235541131,0.14647375277901897,-0.7033028933001658
570714700000004964,2.1656810117889433,5.350971006746697,2.4708029380220546,0.4336728854297814,-0.0008544611686602214,2.291470244981675,-0.7681316134727898,-0.8908448308429153,0.19167025206587585,0.21572341406958723,-0.8424185852849768
570714700000004995,8.13644729312121,15.961354181707469,1.9617105115646314,0.5972301705390867,7.650137478673888e-18,6.5560746674439825,-0.7468875974981243,-0.8500954914616172,0.06502335935492518,0.23294060689673604,-0.7976312327238396
570714700000005039,7.519244591965204,12.336478124231832,1.6406539211949764,0.24951356300789745,-0.0005105311355311284,4.063594195710313,-0.7490836077629976,-0.8640168835777661,-0.014845869573959518,0.22265352384709303,-0.8238075413754242
570714700000005053,31.260525580863003,46.4918512733158,1.4872383112386658,0.2717179810003434,-0.0007793040293040334,13.559287899733278,-0.6646120125233616,-0.7328426489439591,-0.05301106175630066,0.21723781286041977,-0.7240827041795993
570714700000005060,5.240044809431155,7.987079647268879,1.5242388066784365,0.23028499484949067,0.0007766267956275428,3.4150895140585136,-0.757193011867625,-0.8807208151624913,-0.043806450702035524,0.2485894553002461,-0.8306182100652806
570714700000005091,41.65175907061921,54.21006281730255,1.3015071638484979,0.20785166533134944,-0.0036507554945055076,17.4449366720181,-0.6276399523469244,-0.7032007390867563,-0.09921538826786701,0.15937873700833546,-0.683275186235745
570714700000005107,106.87677486551448,127.41860495602597,1.1922010662874114,0.1279615428636832,-0.015747023809523742,40.03819183222344,-0.39556902338981553,-0.42204220974533707,-0.12640745966991404,-0.08435824216317109,-0.4459982939092107
570714700000005114,102.99204314982259,123.34188575056282,1.1975865511390749,0.15428636831864484,-0.008672275641025578,40.13224953182379,-0.4093909180574181,-0.43769891240407854,-0.12506771292303895,0.05819627978373165,-0.445010489429409
570714700000005121,104.34451344855214,130.19274805541767,1.2477201124677264,0.15165388577314867,-0.01815613553113558,42.16529211923887,-0.40457882204198675,-0.4113880706077261,-0.11259598984715342,-0.1329012802490001,-0.42365924881849376
570714700000005138,105.04427126015794,128.2849564162877,1.2212465742046106,0.14570218610507038,-0.018308608058607935,41.97396628274731,-0.4020890802856182,-0.4187149736695467,-0.11918181038944445,-0.13597356603871064,-0.4256685741495532
570714700000005213,97.78562435618633,122.24145415084966,1.2500963710737523,0.21906833009042007,0.002255036630036674,42.19023017362782,-0.4279153818885711,-0.4419251368469844,-0.11200484813478305,0.27837906790076533,-0.42339734658244493
